run_id,param_name,param_value,mass_kg,drag_area_m2,cd,ballistic_coeff_kg_m2,ballistic_factor_m2_kg,initial_altitude_km,initial_eccentricity,initial_inclination_deg,initial_raan_deg,final_altitude_km,final_eccentricity,deorbit_detected,lifetime_seconds,lifetime_hours,lifetime_days,initial_energy_j_kg,final_energy_j_kg,energy_loss_j_kg,mean_decay_rate_km_day,computation_time_ms
25,cd,2.4230769230769234,4.0,0.09,2.4230769230769234,18.34215167548501,0.05451923076923077,300.0,0.001,51.6,45.0,-9.313225746154785e-13,0.9965439819704429,True,565230.3555455226,157.00843209597852,6.542018003999105,-29873246.080381397,-62420338.60118463,32547092.52080323,45.85740971923531,40355.38204800105
26,cd,2.4615384615384617,4.0,0.09,2.4615384615384617,18.055555555555554,0.055384615384615386,300.0,0.001,51.6,45.0,9.313225746154785e-13,0.9978823385755111,True,556430.1607909877,154.56393355305212,6.4401638980438385,-29873246.080381397,-62422921.37219515,32549675.29181375,46.582665402525286,38120.98965002224
27,cd,2.5,4.0,0.09,2.5,17.77777777777778,0.056249999999999994,300.0,0.001,51.6,45.0,1.862645149230957e-12,0.9986247436996063,True,547926.174823514,152.20171522875387,6.341738134531411,-29873246.080381397,-62424355.01530189,32551108.934920494,47.30564296978261,39152.90221397299
28,cd,2.5384615384615383,4.0,0.09,2.5384615384615383,17.50841750841751,0.05711538461538461,300.0,0.001,51.6,45.0,-9.313225746154785e-13,0.9986390460828691,True,539675.3560990861,149.90982113863504,6.246242547443126,-29873246.080381397,-62424384.75952276,32551138.67914136,48.02887459482416,37418.576175987255
29,cd,2.5769230769230766,4.0,0.09,2.5769230769230766,17.247097844112773,0.057980769230769225,300.0,0.001,51.6,45.0,9.313225746154785e-13,0.9986552943225007,True,531664.6831821568,147.68463421726577,6.153526425719407,-29873246.080381397,-62424418.19033957,32551172.109958176,48.75253297785687,39186.48973602103
30,cd,2.6153846153846154,4.0,0.09,2.6153846153846154,16.99346405228758,0.05884615384615385,300.0,0.001,51.6,45.0,0.0,0.9985079943077514,True,523876.9891007583,145.52138586132173,6.063391077555073,-29873246.080381397,-62424136.23290713,32550890.152525734,49.47726382197473,37913.379257021006
31,cd,2.653846153846154,4.0,0.09,2.653846153846154,16.74718196457327,0.05971153846153847,300.0,0.001,51.6,45.0,0.0,0.9974436476003176,True,516323.21407357743,143.4231150204382,5.975963125851591,-29873246.080381397,-62422086.13128122,32548840.050899822,50.2011129724381,37335.32344701234
32,cd,2.6923076923076925,4.0,0.09,2.6923076923076925,16.50793650793651,0.06057692307692308,300.0,0.001,51.6,45.0,1.862645149230957e-12,0.9965971372990495,True,509016.5065528227,141.39347404245075,5.8913947517687815,-29873246.080381397,-62420455.980827324,32547209.900445927,50.921727814950565,35853.423046006355
33,cd,2.730769230769231,4.0,0.09,2.730769230769231,16.275430359937403,0.06144230769230769,300.0,0.001,51.6,45.0,-9.313225746154785e-13,0.9984467712493967,True,501885.25426365633,139.41257062879342,5.80885710953306,-29873246.080381397,-62424023.976850726,32550777.89646933,51.645271065054,36421.460238983855
34,cd,2.769230769230769,4.0,0.09,2.769230769230769,16.049382716049383,0.06230769230769231,300.0,0.001,51.6,45.0,9.313225746154785e-13,0.9971966418022334,True,494942.5934595258,137.48405373875715,5.728502239114881,-29873246.080381397,-62421615.5480713,32548369.467689905,52.369709825993276,35486.38179601403
35,cd,2.8076923076923075,4.0,0.09,2.8076923076923075,15.829528158295284,0.06317307692307692,300.0,0.001,51.6,45.0,0.0,0.9979902751195194,True,488223.3582682746,135.61759951896516,5.650733313290215,-29873246.080381397,-62423147.447128505,32549901.366747107,53.09045452462187,34949.20699100476
36,cd,2.8461538461538463,4.0,0.09,2.8461538461538463,15.615615615615614,0.06403846153846154,300.0,0.001,51.6,45.0,-9.313225746154785e-13,0.9969161237697133,True,481648.3544259847,133.79120956277353,5.574633731782231,-29873246.080381397,-62421078.22503636,32547832.144654963,53.8151947615202,34984.78690901538
37,cd,2.8846153846153846,4.0,0.09,2.8846153846153846,15.40740740740741,0.06490384615384615,300.0,0.001,51.6,45.0,-9.313225746154785e-13,0.9986546298791126,True,475267.18442759867,132.01866234099964,5.500777597541651,-29873246.080381397,-62424431.71386458,32551185.633483183,54.537743924436015,34995.17232895596
38,cd,2.923076923076923,4.0,0.09,2.923076923076923,15.204678362573102,0.06576923076923076,300.0,0.001,51.6,45.0,0.0,0.9971565076239476,True,469080.54435670393,130.30015121019554,5.429172967091481,-29873246.080381397,-62421545.008663915,32548298.928282518,55.257034877766316,33533.75559201231
39,cd,2.9615384615384617,4.0,0.09,2.9615384615384617,15.007215007215006,0.06663461538461539,300.0,0.001,51.6,45.0,9.313225746154785e-13,0.9966578738117359,True,463018.8235895043,128.61633988597342,5.3590141619155585,-29873246.080381397,-62420585.25834865,32547339.177967254,55.98044545804396,33867.82831797609
40,cd,3.0,4.0,0.09,3.0,14.814814814814813,0.0675,300.0,0.001,51.6,45.0,0.0,0.9977803277438866,True,457109.39796816785,126.97483276893551,5.29061803203898,-29873246.080381397,-62422750.86404738,32549504.78366598,56.70415028702826,33091.55007399386
